"Name","Pos","Team","Week","Date","Opp","Home","Result","Score","Played","Started","RushAtt","RushYds","RushLong","RushTDs","Receptions","RecYds","RecLong","RecTDs","FumLost"
"Elijhaa Penny","RB","ARI",11,"11/19","HOU",0,"L","21-31",1,0,0,0,"0",0,0,0,"0",0,0
"Elijhaa Penny","RB","ARI",12,"11/26","JAX",1,"W","27-24",1,0,0,0,"0",0,0,0,"0",0,0
"Elijhaa Penny","RB","ARI",13,"12/03","LA",1,"L","16-32",1,0,2,4,"3",1,0,0,"0",0,0
"Elijhaa Penny","RB","ARI",14,"12/10","TEN",1,"W","12-7",1,0,2,11,"9",0,1,18,"18",0,0
"Elijhaa Penny","RB","ARI",15,"12/17","WAS",0,"L","15-20",1,0,10,45,"14",0,0,0,"0",0,0
"Elijhaa Penny","RB","ARI",16,"12/24","NYG",1,"W","23-0",1,0,8,24,"7",0,2,14,"8",0,0
"Elijhaa Penny","RB","ARI",17,"12/31","SEA",0,"W","26-24",1,0,8,39,"11",1,0,0,"0",0,0
"Jeremy Hill","RB","CIN",1,"09/10","BAL",1,"L","0-20",1,1,6,26,"12",0,1,-2,"-2",0,0
"Jeremy Hill","RB","CIN",2,"09/14","HOU",1,"L","9-13",1,1,6,17,"6",0,1,2,"2",0,0
"Jeremy Hill","RB","CIN",3,"09/24","GB",0,"L","24-27",1,1,7,23,"8",0,1,6,"6",0,0
"Jeremy Hill","RB","CIN",4,"10/01","CLE",0,"W","31-7",1,1,6,16,"13",0,1,10,"10",0,0
"Jeremy Hill","RB","CIN",5,"10/08","BUF",1,"W","20-16",1,1,4,16,"8",0,0,0,"0",0,0
"Jeremy Hill","RB","CIN",7,"10/22","PIT",0,"L","14-29",1,1,4,7,"5",0,0,0,"0",0,0
"Jeremy Hill","RB","CIN",8,"10/29","IND",1,"W","24-23",1,1,4,11,"10",0,0,0,"0",0,0
"Chris Johnson","RB","ARI",2,"09/17","IND",0,"W","16-13",1,0,11,44,"11",0,0,0,"0",0,0
"Chris Johnson","RB","ARI",3,"09/25","DAL",1,"L","17-28",1,1,12,17,"5",0,1,4,"4",0,0
"Chris Johnson","RB","ARI",4,"10/01","SF",1,"W","18-15",1,1,13,32,"8",0,3,31,"15",0,0
"Chris Johnson","RB","ARI",5,"10/08","PHI",0,"L","7-34",1,1,9,21,"9",0,1,8,"8",0,0
"Stevan Ridley","RB","PIT",16,"12/25","HOU",0,"W","34-6",1,0,9,28,"7",0,0,0,"0",0,0
"Stevan Ridley","RB","PIT",17,"12/31","CLE",1,"W","28-24",1,1,17,80,"21",1,0,0,"0",0,0
"Cameron Artis-Payne","RB","CAR",4,"10/01","NE",0,"W","33-30",1,0,0,0,"0",0,0,0,"0",0,0
"Cameron Artis-Payne","RB","CAR",5,"10/08","DET",0,"W","27-24",1,0,0,0,"0",0,0,0,"0",0,0
"Cameron Artis-Payne","RB","CAR",6,"10/12","PHI",1,"L","23-28",1,0,0,0,"0",0,0,0,"0",0,0
"Cameron Artis-Payne","RB","CAR",7,"10/22","CHI",0,"L","3-17",1,0,0,0,"0",0,0,0,"0",0,0
"Cameron Artis-Payne","RB","CAR",8,"10/29","TB",0,"W","17-3",1,0,4,8,"11",0,1,2,"2",0,0
"Cameron Artis-Payne","RB","CAR",9,"11/05","ATL",1,"W","20-17",1,0,1,3,"3",0,0,0,"0",0,0
"Cameron Artis-Payne","RB","CAR",10,"11/13","MIA",1,"W","45-21",1,0,7,68,"43",1,0,0,"0",0,0
"Cameron Artis-Payne","RB","CAR",12,"11/26","NYJ",0,"W","35-27",1,0,1,0,"0",0,0,0,"0",0,0
"Cameron Artis-Payne","RB","CAR",13,"12/03","NO",0,"L","21-31",1,0,0,0,"0",0,0,0,"0",0,0
"Cameron Artis-Payne","RB","CAR",14,"12/10","MIN",1,"W","31-24",1,0,0,0,"0",0,0,0,"0",0,0
"Cameron Artis-Payne","RB","CAR",15,"12/17","GB",1,"W","31-24",1,0,0,0,"0",0,0,0,"0",0,0
"Cameron Artis-Payne","RB","CAR",16,"12/24","TB",1,"W","22-19",1,0,0,0,"0",0,0,0,"0",0,0
"Cameron Artis-Payne","RB","CAR",17,"12/31","ATL",0,"L","10-22",1,0,5,16,"12",0,0,0,"0",0,0
"Charles Sims","RB","TB",2,"09/17","CHI",1,"W","29-7",1,0,2,2,"2",0,2,7,"4",0,1
"Charles Sims","RB","TB",3,"09/24","MIN",0,"L","17-34",1,0,2,4,"2",0,1,9,"9",0,0
"Charles Sims","RB","TB",4,"10/01","NYG",1,"W","25-23",1,0,1,14,"14",0,1,7,"7",0,0
"Charles Sims","RB","TB",5,"10/05","NE",1,"L","14-19",1,0,1,3,"3",0,5,31,"10",0,0
"Charles Sims","RB","TB",6,"10/15","ARI",0,"L","33-38",1,0,0,0,"0",0,4,45,"25",0,0
"Charles Sims","RB","TB",7,"10/22","BUF",0,"L","27-30",1,0,2,8,"5",0,2,7,"5",0,0
"Charles Sims","RB","TB",8,"10/29","CAR",1,"L","3-17",1,0,0,0,"0",0,0,0,"0",0,0
"Charles Sims","RB","TB",9,"11/05","NO",0,"L","10-30",1,0,0,0,"0",0,2,11,"9",0,0
"Charles Sims","RB","TB",10,"11/12","NYJ",1,"W","15-10",1,0,3,20,"21",0,3,10,"6T",1,0
"Charles Sims","RB","TB",11,"11/19","MIA",0,"W","30-20",1,0,1,3,"3",0,3,25,"15",0,0
"Charles Sims","RB","TB",12,"11/26","ATL",0,"L","20-34",1,0,1,3,"3",0,3,26,"12",0,0
"Charles Sims","RB","TB",13,"12/03","GB",0,"L","20-26",1,0,3,16,"8",0,2,35,"22",0,0
"Charles Sims","RB","TB",14,"12/10","DET",1,"L","21-24",1,0,3,16,"11",0,2,11,"10",0,0
"Charles Sims","RB","TB",15,"12/18","ATL",1,"L","21-24",1,0,0,0,"0",0,4,6,"6",0,0
"Charles Sims","RB","TB",16,"12/24","CAR",0,"L","19-22",1,0,1,0,"0",0,1,19,"19",0,0
"Charles Sims","RB","TB",17,"12/31","NO",1,"W","31-24",1,0,1,6,"6",0,0,0,"0",0,0
"Travaris Cadet","RB","BUF",4,"10/01","JAX",1,"W","23-20",1,0,0,0,"0",0,0,0,"0",0,0
"Travaris Cadet","RB","BUF",5,"10/08","CLE",0,"W","17-14",1,0,0,0,"0",0,0,0,"0",0,0
"Travaris Cadet","RB","BUF",6,"10/15","NE",1,"L","17-24",1,0,1,3,"3",0,3,26,"13",0,0
"Travaris Cadet","RB","BUF",11,"11/19","LAC",0,"L","24-54",1,0,3,17,"12",0,6,39,"16",0,0
"Travaris Cadet","RB","BUF",12,"11/26","KC",0,"W","16-10",1,0,6,28,"8",0,3,21,"9",0,0
"Travaris Cadet","RB","BUF",13,"12/03","NE",1,"L","3-23",1,0,4,22,"12",0,3,19,"9",0,0
"Travaris Cadet","RB","BUF",14,"12/10","IND",1,"W","13-7",1,0,4,2,"3",0,0,0,"0",0,0
"Travaris Cadet","RB","BUF",15,"12/17","MIA",1,"W","24-16",1,0,4,24,"12",0,1,14,"14",0,0
"Travaris Cadet","RB","BUF",16,"12/24","NE",0,"L","16-37",1,0,1,0,"0",0,0,0,"0",0,0
"Paul Perkins","RB","NYG",1,"09/10","DAL",0,"L","3-19",1,1,7,16,"3",0,2,9,"5",0,0
"Paul Perkins","RB","NYG",2,"09/18","DET",1,"L","10-24",1,1,7,10,"4",0,2,12,"7",0,0
"Paul Perkins","RB","NYG",3,"09/24","PHI",0,"L","24-27",1,1,9,22,"7",0,2,8,"6",0,0
"Paul Perkins","RB","NYG",4,"10/01","TB",0,"L","23-25",1,1,9,13,"14",0,1,6,"6",0,0
"Paul Perkins","RB","NYG",9,"11/05","LA",1,"L","17-51",1,0,0,0,"0",0,0,0,"0",0,0
"Paul Perkins","RB","NYG",10,"11/12","SF",0,"L","21-31",1,0,0,0,"0",0,0,0,"0",0,0
"Paul Perkins","RB","NYG",12,"11/23","WAS",0,"L","10-20",1,0,0,0,"0",0,0,0,"0",0,0
"Paul Perkins","RB","NYG",13,"12/03","OAK",0,"L","17-24",1,0,3,12,"5",0,0,0,"0",0,0
"Paul Perkins","RB","NYG",14,"12/10","DAL",1,"L","10-30",1,0,0,0,"0",0,0,0,"0",0,0
"Paul Perkins","RB","NYG",16,"12/24","ARI",0,"L","0-23",1,0,3,10,"5",0,0,0,"0",0,0
"Paul Perkins","RB","NYG",17,"12/31","WAS",1,"W","18-10",1,0,3,7,"4",0,1,11,"11",0,0
"Branden Oliver","RB","LAC",1,"09/11","DEN",0,"L","21-24",1,0,4,10,"6",0,0,0,"0",0,0
"Branden Oliver","RB","LAC",2,"09/17","MIA",1,"L","17-19",1,0,3,31,"26",0,0,0,"0",0,0
"Branden Oliver","RB","LAC",3,"09/24","KC",1,"L","10-24",1,0,8,16,"6",0,4,18,"11",0,0
"Branden Oliver","RB","LAC",4,"10/01","PHI",1,"L","24-26",1,0,2,1,"6",0,1,2,"2",0,0
"Branden Oliver","RB","LAC",8,"10/29","NE",0,"L","13-21",1,0,3,3,"2",0,0,0,"0",0,0
"Branden Oliver","RB","LAC",15,"12/16","KC",0,"L","13-30",1,0,0,0,"0",0,0,0,"0",0,0
"Branden Oliver","RB","LAC",16,"12/24","NYJ",0,"W","14-7",1,0,8,9,"3",0,0,0,"0",0,0
"Branden Oliver","RB","LAC",17,"12/31","OAK",1,"W","30-10",1,0,7,13,"11",0,1,6,"6",0,0
"Kapri Bibbs","RB","WAS",15,"12/17","ARI",1,"W","20-15",1,0,2,6,"6",0,4,47,"36T",1,0
"Kapri Bibbs","RB","WAS",16,"12/24","DEN",1,"W","27-11",1,0,7,26,"13",0,2,28,"21",0,0
"Kapri Bibbs","RB","WAS",17,"12/31","NYG",0,"L","10-18",1,0,12,47,"16",0,8,53,"14",0,0
"Charcandrick West","RB","KC",1,"09/07","NE",0,"W","42-27",1,0,1,21,"21T",1,1,4,"4",0,0
"Charcandrick West","RB","KC",2,"09/17","PHI",1,"W","27-20",1,0,0,0,"0",0,0,0,"0",0,0
"Charcandrick West","RB","KC",3,"09/24","LAC",0,"W","24-10",1,0,2,-1,"1",0,2,14,"11",0,0
"Charcandrick West","RB","KC",4,"10/02","WAS",1,"W","29-20",1,0,1,2,"2",0,5,33,"13",0,0
"Charcandrick West","RB","KC",5,"10/08","HOU",0,"W","42-34",1,0,1,1,"1",0,2,12,"8T",2,0
"Charcandrick West","RB","KC",6,"10/15","PIT",1,"L","13-19",1,0,0,0,"0",0,1,9,"9",0,0
"Charcandrick West","RB","KC",8,"10/30","DEN",1,"W","29-19",1,0,0,0,"0",0,1,4,"4",0,0
"Charcandrick West","RB","KC",9,"11/05","DAL",0,"L","17-28",1,0,1,3,"3",0,5,30,"12",0,0
"Charcandrick West","RB","KC",11,"11/19","NYG",0,"L","9-12",1,0,4,15,"8",0,4,9,"3",0,0
"Charcandrick West","RB","KC",12,"11/26","BUF",1,"L","10-16",1,0,0,0,"0",0,3,7,"4",0,0
"Charcandrick West","RB","KC",14,"12/10","OAK",1,"W","26-15",1,0,3,25,"13T",1,0,0,"0",0,0
"Charcandrick West","RB","KC",15,"12/16","LAC",1,"W","30-13",1,0,5,6,"3",0,0,0,"0",0,0
"Charcandrick West","RB","KC",16,"12/24","MIA",1,"W","29-13",1,0,0,0,"0",0,3,28,"25",0,0
"Brandon Bolden","RB","NE",1,"09/07","KC",1,"L","27-42",1,0,0,0,"0",0,0,0,"0",0,0
"Brandon Bolden","RB","NE",2,"09/17","NO",0,"W","36-20",1,0,0,0,"0",0,0,0,"0",0,0
"Brandon Bolden","RB","NE",3,"09/24","HOU",1,"W","36-33",1,0,0,0,"0",0,0,0,"0",0,0
"Brandon Bolden","RB","NE",4,"10/01","CAR",1,"L","30-33",1,0,0,0,"0",0,0,0,"0",0,0
"Brandon Bolden","RB","NE",5,"10/05","TB",0,"W","19-14",1,0,0,0,"0",0,0,0,"0",0,0
"Brandon Bolden","RB","NE",6,"10/15","NYJ",0,"W","24-17",1,0,0,0,"0",0,0,0,"0",0,0
"Brandon Bolden","RB","NE",7,"10/22","ATL",1,"W","23-7",1,0,0,0,"0",0,0,0,"0",0,0
"Brandon Bolden","RB","NE",8,"10/29","LAC",1,"W","21-13",1,0,0,0,"0",0,0,0,"0",0,0
"Brandon Bolden","RB","NE",10,"11/12","DEN",0,"W","41-16",1,0,2,1,"2",0,0,0,"0",0,0
"Brandon Bolden","RB","NE",11,"11/19","OAK",0,"W","33-8",1,0,0,0,"0",0,0,0,"0",0,0
"Brandon Bolden","RB","NE",12,"11/26","MIA",1,"W","35-17",1,0,0,0,"0",0,0,0,"0",0,0
"Brandon Bolden","RB","NE",13,"12/03","BUF",0,"W","23-3",1,0,0,0,"0",0,0,0,"0",0,0
"Brandon Bolden","RB","NE",14,"12/11","MIA",0,"L","20-27",1,0,0,0,"0",0,0,0,"0",0,0
"Brandon Bolden","RB","NE",15,"12/17","PIT",0,"W","27-24",1,0,0,0,"0",0,0,0,"0",0,0
"Brandon Bolden","RB","NE",16,"12/24","BUF",1,"W","37-16",1,0,2,20,"12",0,0,0,"0",0,0
"Brandon Bolden","RB","NE",17,"12/31","NYJ",1,"W","26-6",1,0,9,46,"20",0,1,7,"7",0,0
"Darren Sproles","RB","PHI",1,"09/10","WAS",0,"W","30-17",1,0,2,2,"2",0,5,43,"15",0,0
"Darren Sproles","RB","PHI",2,"09/17","KC",0,"L","20-27",1,0,10,48,"12",0,2,30,"16",0,1
"Darren Sproles","RB","PHI",3,"09/24","NYG",1,"W","27-24",1,0,3,11,"11",0,0,0,"0",0,0
"Kenjon Barner","RB","PHI",4,"10/01","LAC",0,"W","26-24",1,0,0,0,"0",0,0,0,"0",0,0
"Kenjon Barner","RB","PHI",5,"10/08","ARI",1,"W","34-7",1,0,5,23,"16",0,0,0,"0",0,0
"Kenjon Barner","RB","PHI",6,"10/12","CAR",0,"W","28-23",1,0,5,7,"6",0,1,9,"9",0,0
"Kenjon Barner","RB","PHI",7,"10/23","WAS",1,"W","34-24",1,0,2,4,"2",0,0,0,"0",0,0
"Kenjon Barner","RB","PHI",8,"10/29","SF",1,"W","33-10",1,0,0,0,"0",0,2,11,"7",0,0
"Kenjon Barner","RB","PHI",9,"11/05","DEN",1,"W","51-23",1,1,0,0,"0",0,0,0,"0",0,0
"Kenjon Barner","RB","PHI",11,"11/19","DAL",0,"W","37-9",1,0,1,4,"4T",1,1,22,"22",0,0
"Kenjon Barner","RB","PHI",12,"11/26","CHI",1,"W","31-3",1,0,0,0,"0",0,0,0,"0",0,0
"Kenjon Barner","RB","PHI",13,"12/03","SEA",0,"L","10-24",1,0,0,0,"0",0,0,0,"0",0,0
"Kenjon Barner","RB","PHI",14,"12/10","LA",0,"W","43-35",1,0,0,0,"0",0,0,0,"0",0,0
"Kenjon Barner","RB","PHI",15,"12/17","NYG",0,"W","34-29",1,0,2,21,"18",0,0,0,"0",0,0
"Kenjon Barner","RB","PHI",16,"12/25","OAK",1,"W","19-10",1,0,0,0,"0",0,0,0,"0",0,0
"Kenjon Barner","RB","PHI",17,"12/31","DAL",1,"L","0-6",1,0,1,-2,"-2",0,1,14,"14",0,0
"Danny Woodhead","RB","BAL",1,"09/10","CIN",0,"W","20-0",1,0,1,4,"4",0,3,33,"13",0,0
"Danny Woodhead","RB","BAL",11,"11/19","GB",0,"W","23-0",1,0,1,2,"2",0,5,21,"7",0,0
"Danny Woodhead","RB","BAL",12,"11/27","HOU",1,"W","23-16",1,0,4,22,"10",0,4,23,"11",0,0
"Danny Woodhead","RB","BAL",13,"12/03","DET",1,"W","44-20",1,0,3,9,"5",0,2,14,"8",0,0
"Danny Woodhead","RB","BAL",14,"12/10","PIT",0,"L","38-39",1,0,2,7,"7",0,4,29,"22",0,0
"Danny Woodhead","RB","BAL",15,"12/17","CLE",0,"W","27-10",1,0,1,1,"1",0,6,31,"9",0,0
"Danny Woodhead","RB","BAL",16,"12/23","IND",1,"W","23-16",1,0,1,8,"8",0,5,33,"9",0,0
"Danny Woodhead","RB","BAL",17,"12/31","CIN",1,"L","27-31",1,0,1,3,"3",0,4,16,"9",0,0
"Robert Turbin","RB","IND",1,"09/10","LA",0,"L","9-46",1,0,2,7,"5",0,1,-4,"-4",0,0
"Robert Turbin","RB","IND",2,"09/17","ARI",1,"L","13-16",1,0,3,11,"5",0,1,8,"8",0,0
"Robert Turbin","RB","IND",3,"09/24","CLE",1,"W","31-28",1,1,5,18,"7",0,1,2,"2",0,0
"Robert Turbin","RB","IND",4,"10/01","SEA",0,"L","18-46",1,0,6,8,"4",1,0,0,"0",0,0
"Robert Turbin","RB","IND",5,"10/08","SF",1,"W","26-23",1,0,4,6,"4",0,2,13,"11",0,0
"Robert Turbin","RB","IND",6,"10/16","TEN",0,"L","22-36",1,0,3,3,"5",0,4,37,"16",0,0
"Lance Dunbar","RB","LA",10,"11/12","HOU",1,"W","33-7",1,0,5,31,"12",0,0,0,"0",0,0
"Lance Dunbar","RB","LA",11,"11/19","MIN",0,"L","7-24",1,0,0,0,"0",0,0,0,"0",0,0
"Lance Dunbar","RB","LA",13,"12/03","ARI",0,"W","32-16",1,0,0,0,"0",0,0,0,"0",0,0
"Lance Dunbar","RB","LA",17,"12/31","SF",1,"L","13-34",1,0,6,20,"8T",1,1,1,"1",0,0
"Trey Edmunds","RB","NO",1,"09/11","MIN",0,"L","19-29",1,0,0,0,"0",0,0,0,"0",0,0
"Trey Edmunds","RB","NO",2,"09/17","NE",1,"L","20-36",1,0,0,0,"0",0,0,0,"0",0,0
"Trey Edmunds","RB","NO",3,"09/24","CAR",0,"W","34-13",1,0,0,0,"0",0,0,0,"0",0,0
"Trey Edmunds","RB","NO",4,"10/01","MIA",0,"W","20-0",1,0,0,0,"0",0,0,0,"0",0,0
"Trey Edmunds","RB","NO",6,"10/15","DET",1,"W","52-38",1,0,0,0,"0",0,0,0,"0",0,0
"Trey Edmunds","RB","NO",7,"10/22","GB",0,"W","26-17",1,0,0,0,"0",0,0,0,"0",0,0
"Trey Edmunds","RB","NO",8,"10/29","CHI",1,"W","20-12",1,0,0,0,"0",0,0,0,"0",0,0
"Trey Edmunds","RB","NO",9,"11/05","TB",1,"W","30-10",1,0,0,0,"0",0,0,0,"0",0,0
"Trey Edmunds","RB","NO",10,"11/12","BUF",0,"W","47-10",1,0,9,48,"41T",1,0,0,"0",0,0
"Trey Edmunds","RB","NO",11,"11/19","WAS",1,"W","34-31",1,0,0,0,"0",0,0,0,"0",0,0
"Trey Edmunds","RB","NO",12,"11/26","LA",0,"L","20-26",1,0,0,0,"0",0,0,0,"0",0,0
"Trey Edmunds","RB","NO",13,"12/03","CAR",1,"W","31-21",1,0,0,0,"0",0,0,0,"0",0,0
"Trey Edmunds","RB","NO",14,"12/07","ATL",0,"L","17-20",1,0,0,0,"0",0,0,0,"0",0,0
"Trey Edmunds","RB","NO",15,"12/17","NYJ",1,"W","31-19",1,0,0,0,"0",0,0,0,"0",0,0
"Trey Edmunds","RB","NO",16,"12/24","ATL",1,"W","23-13",1,0,0,0,"0",0,0,0,"0",0,0
"Trey Edmunds","RB","NO",17,"12/31","TB",0,"L","24-31",1,0,0,0,"0",0,0,0,"0",0,0
"Dwayne Washington","RB","DET",1,"09/10","ARI",1,"W","35-23",1,0,6,22,"6",0,0,0,"0",0,0
"Dwayne Washington","RB","DET",2,"09/18","NYG",0,"W","24-10",1,0,3,9,"5",0,0,0,"0",0,0
"Dwayne Washington","RB","DET",8,"10/29","PIT",1,"L","15-20",1,0,6,12,"4",0,1,4,"4",0,0
"Dwayne Washington","RB","DET",9,"11/06","GB",0,"W","30-17",1,0,5,1,"4",0,0,0,"0",0,0
"Dwayne Washington","RB","DET",10,"11/12","CLE",1,"W","38-24",1,0,0,0,"0",0,1,10,"10",0,0
